Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Origin Factory,Sales,Units,Gross Profit,Cost
4492,ORD-2023-14492,2023-07-06,2023-07-08,Second Class,CUST-359,United States,City_9,State_11,85610,Nuts,East,PROD-010,Pistachios,Lot's O' Nuts,866.64,93,448.14,418.5
4493,ORD-2023-14493,2023-08-11,2023-08-11,Same Day,CUST-965,United States,City_1,State_17,56535,Nuts,East,PROD-010,Pistachios,Wicked Choccy's,4818.66,452,2784.66,2034.0
4494,ORD-2023-14494,2023-01-14,2023-01-20,Standard Class,CUST-768,United States,City_28,State_7,87491,Nuts,Central,PROD-007,Cashew Clusters,Secret Factory,2730.29,331,1406.29,1324.0
4495,ORD-2023-14495,2023-05-23,2023-05-29,First Class,CUST-592,United States,City_8,State_9,14462,Nuts,East,PROD-007,Cashew Clusters,Secret Factory,3564.19,411,1920.19,1644.0
4496,ORD-2023-14496,2023-03-11,2023-03-17,Standard Class,CUST-867,United States,City_2,State_3,57182,Chocolate,South,PROD-006,Dark Chocolate Truffles,Secret Factory,2934.15,196,1954.15,980.0
4497,ORD-2023-14497,2023-01-19,2023-01-19,First Class,CUST-735,United States,City_45,State_20,80546,Chocolate,Central,PROD-006,Dark Chocolate Truffles,Sugar Shack,4627.15,337,2942.15,1685.0
4498,ORD-2023-14498,2023-07-09,2023-07-14,Second Class,CUST-321,United States,City_32,State_9,45011,Chocolate,Central,PROD-006,Dark Chocolate Truffles,Secret Factory,3124.59,209,2079.59,1045.0
4499,ORD-2023-14499,2023-06-22,2023-06-22,First Class,CUST-584,United States,City_25,State_14,37593,Chocolate,Central,PROD-009,Caramel Squares,Sugar Shack,2614.82,373,1570.42,1044.4
4500,ORD-2023-14500,2023-01-02,2023-01-03,Second Class,CUST-441,United States,City_2,State_19,54756,Chocolate,Central,PROD-004,Peanut Butter Cups,Sugar Shack,3188.44,372,2072.44,1116.0
4501,ORD-2023-14501,2023-08-29,2023-09-04,Second Class,CUST-233,United States,City_34,State_5,72233,Chocolate,South,PROD-004,Peanut Butter Cups,Lot's O' Nuts,3783.87,485,2328.87,1455.0
4502,ORD-2023-14502,2023-01-31,2023-02-01,Same Day,CUST-695,United States,City_18,State_6,94556,Nuts,Central,PROD-007,Cashew Clusters,The Other Factory,5090.34,494,3114.34,1976.0
4503,ORD-2023-14503,2023-07-29,2023-08-03,Second Class,CUST-724,United States,City_35,State_1,93390,Nuts,East,PROD-007,Cashew Clusters,Secret Factory,4125.79,483,2193.79,1932.0
4504,ORD-2023-14504,2023-05-16,2023-05-17,First Class,CUST-888,United States,City_39,State_10,35761,Candy,South,PROD-003,Sour Worms,Secret Factory,653.89,286,282.09,371.8
4505,ORD-2023-14505,2023-11-05,2023-11-05,Same Day,CUST-205,United States,City_28,State_12,39351,Chocolate,East,PROD-006,Dark Chocolate Truffles,Lot's O' Nuts,4561.31,435,2386.31,2175.0
4506,ORD-2023-14506,2023-03-13,2023-03-14,First Class,CUST-530,United States,City_19,State_19,18471,Candy,South,PROD-008,Lollipops,Secret Factory,169.97,152,93.97,76.0
4507,ORD-2023-14507,2023-12-15,2023-12-23,Second Class,CUST-122,United States,City_44,State_16,32754,Nuts,South,PROD-010,Pistachios,Lot's O' Nuts,2445.29,229,1414.79,1030.5
4508,ORD-2023-14508,2023-01-19,2023-01-24,First Class,CUST-175,United States,City_23,State_14,90353,Chocolate,West,PROD-006,Dark Chocolate Truffles,The Other Factory,624.69,60,324.69,300.0
4509,ORD-2023-14509,2023-11-16,2023-11-22,Same Day,CUST-154,United States,City_31,State_2,12770,Candy,East,PROD-008,Lollipops,The Other Factory,231.24,270,96.24,135.0
4510,ORD-2023-14510,2023-06-07,2023-06-11,Second Class,CUST-118,United States,City_10,State_7,72957,Chocolate,West,PROD-009,Caramel Squares,Lot's O' Nuts,3151.54,432,1941.94,1209.6
4511,ORD-2023-14511,2023-10-21,2023-10-21,Same Day,CUST-876,United States,City_50,State_9,91725,Candy,West,PROD-005,Jelly Beans,Wicked Choccy's,1737.56,450,1062.56,675.0
4512,ORD-2023-14512,2023-12-23,2023-12-29,Standard Class,CUST-754,United States,City_23,State_20,90369,Candy,East,PROD-005,Jelly Beans,Lot's O' Nuts,767.79,204,461.79,306.0
4513,ORD-2023-14513,2023-08-04,2023-08-05,First Class,CUST-353,United States,City_5,State_4,81093,Candy,West,PROD-002,Gummy Bears,Lot's O' Nuts,1070.64,471,505.44,565.2
4514,ORD-2023-14514,2023-05-15,2023-05-20,Standard Class,CUST-704,United States,City_23,State_4,20762,Candy,South,PROD-003,Sour Worms,The Other Factory,866.27,232,564.67,301.6
4515,ORD-2023-14515,2023-10-16,2023-10-20,Second Class,CUST-160,United States,City_24,State_20,60432,Candy,West,PROD-003,Sour Worms,Lot's O' Nuts,1583.26,426,1029.46,553.8
4516,ORD-2023-14516,2023-04-22,2023-04-25,Second Class,CUST-397,United States,City_13,State_18,98560,Nuts,Central,PROD-007,Cashew Clusters,Secret Factory,3540.46,303,2328.46,1212.0
4517,ORD-2023-14517,2023-03-23,2023-03-25,First Class,CUST-494,United States,City_16,State_16,72828,Chocolate,Central,PROD-004,Peanut Butter Cups,Secret Factory,1897.9,281,1054.9,843.0
4518,ORD-2023-14518,2023-05-05,2023-05-10,Standard Class,CUST-848,United States,City_12,State_15,72245,Chocolate,Central,PROD-004,Peanut Butter Cups,Sugar Shack,114.43,14,72.43,42.0
4519,ORD-2023-14519,2023-02-08,2023-02-15,Second Class,CUST-147,United States,City_22,State_12,35934,Candy,South,PROD-003,Sour Worms,Lot's O' Nuts,485.65,215,206.15,279.5
4520,ORD-2023-14520,2023-05-23,2023-05-25,Second Class,CUST-748,United States,City_20,State_17,42254,Candy,South,PROD-003,Sour Worms,Secret Factory,1619.86,451,1033.56,586.3
4521,ORD-2023-14521,2023-12-29,2023-12-31,Same Day,CUST-346,United States,City_47,State_17,97295,Candy,South,PROD-008,Lollipops,Wicked Choccy's,308.7,259,179.2,129.5
4522,ORD-2023-14522,2023-03-29,2023-04-07,Standard Class,CUST-546,United States,City_29,State_6,76378,Chocolate,Central,PROD-009,Caramel Squares,The Other Factory,2865.98,447,1614.38,1251.6
4523,ORD-2023-14523,2023-10-03,2023-10-04,Same Day,CUST-185,United States,City_4,State_10,12360,Candy,Central,PROD-008,Lollipops,Secret Factory,296.54,206,193.54,103.0
4524,ORD-2023-14524,2023-11-14,2023-11-19,Same Day,CUST-421,United States,City_12,State_10,23150,Candy,West,PROD-008,Lollipops,Secret Factory,672.89,500,422.89,250.0
4525,ORD-2023-14525,2023-12-07,2023-12-16,Standard Class,CUST-118,United States,City_19,State_1,44586,Chocolate,West,PROD-006,Dark Chocolate Truffles,Secret Factory,2150.28,273,785.28,1365.0
4526,ORD-2023-14526,2023-10-18,2023-10-28,Standard Class,CUST-894,United States,City_18,State_8,42570,Candy,South,PROD-002,Gummy Bears,Lot's O' Nuts,91.91,45,37.91,54.0
4527,ORD-2023-14527,2023-07-06,2023-07-06,Same Day,CUST-202,United States,City_19,State_20,61859,Candy,West,PROD-008,Lollipops,Lot's O' Nuts,268.36,234,151.36,117.0
4528,ORD-2023-14528,2023-02-10,2023-02-15,Standard Class,CUST-314,United States,City_5,State_3,13978,Chocolate,Central,PROD-004,Peanut Butter Cups,Sugar Shack,1676.39,308,752.39,924.0
4529,ORD-2023-14529,2023-07-22,2023-07-22,First Class,CUST-996,United States,City_6,State_8,72540,Candy,Central,PROD-002,Gummy Bears,Sugar Shack,783.05,236,499.85,283.2
4530,ORD-2023-14530,2023-05-21,2023-05-21,Same Day,CUST-561,United States,City_24,State_14,13639,Nuts,East,PROD-001,Chocolate Almonds,Lot's O' Nuts,1339.38,300,589.38,750.0
4531,ORD-2023-14531,2023-02-23,2023-02-27,Second Class,CUST-970,United States,City_29,State_7,69394,Candy,East,PROD-008,Lollipops,Wicked Choccy's,537.92,371,352.42,185.5
4532,ORD-2023-14532,2023-02-12,2023-02-20,Standard Class,CUST-105,United States,City_7,State_10,84144,Chocolate,South,PROD-004,Peanut Butter Cups,Wicked Choccy's,3733.57,440,2413.57,1320.0
4533,ORD-2023-14533,2023-10-10,2023-10-18,Standard Class,CUST-985,United States,City_11,State_9,12038,Candy,West,PROD-003,Sour Worms,Secret Factory,1174.24,325,751.74,422.5
4534,ORD-2023-14534,2023-09-26,2023-10-02,Second Class,CUST-966,United States,City_45,State_19,65883,Nuts,East,PROD-001,Chocolate Almonds,Secret Factory,1026.0,205,513.5,512.5
4535,ORD-2023-14535,2023-02-13,2023-02-16,First Class,CUST-449,United States,City_35,State_2,46273,Nuts,West,PROD-007,Cashew Clusters,Lot's O' Nuts,3782.04,496,1798.04,1984.0
4536,ORD-2023-14536,2023-01-17,2023-01-21,Standard Class,CUST-153,United States,City_6,State_11,41774,Candy,East,PROD-008,Lollipops,Lot's O' Nuts,487.59,499,238.09,249.5
4537,ORD-2023-14537,2023-01-30,2023-02-02,Same Day,CUST-593,United States,City_26,State_20,34974,Candy,Central,PROD-002,Gummy Bears,Lot's O' Nuts,1537.91,435,1015.91,522.0
4538,ORD-2023-14538,2023-08-02,2023-08-02,Same Day,CUST-362,United States,City_33,State_11,59286,Candy,South,PROD-005,Jelly Beans,Secret Factory,145.48,35,92.98,52.5
4539,ORD-2023-14539,2023-01-05,2023-01-07,First Class,CUST-283,United States,City_20,State_13,44201,Candy,South,PROD-003,Sour Worms,Sugar Shack,1087.58,438,518.18,569.4
4540,ORD-2023-14540,2023-02-26,2023-02-28,Same Day,CUST-603,United States,City_22,State_9,23879,Nuts,Central,PROD-001,Chocolate Almonds,Secret Factory,2651.71,409,1629.21,1022.5
4541,ORD-2023-14541,2023-02-25,2023-02-26,Same Day,CUST-675,United States,City_36,State_4,60158,Chocolate,South,PROD-009,Caramel Squares,Wicked Choccy's,1949.54,416,784.74,1164.8
4542,ORD-2023-14542,2023-10-18,2023-10-27,Standard Class,CUST-983,United States,City_22,State_12,74239,Nuts,East,PROD-001,Chocolate Almonds,Sugar Shack,1660.72,265,998.22,662.5
4543,ORD-2023-14543,2023-09-09,2023-09-11,Same Day,CUST-970,United States,City_21,State_2,44426,Nuts,West,PROD-001,Chocolate Almonds,The Other Factory,2247.12,387,1279.62,967.5
4544,ORD-2023-14544,2023-05-23,2023-05-26,First Class,CUST-366,United States,City_50,State_5,63006,Candy,East,PROD-005,Jelly Beans,Sugar Shack,1003.19,392,415.19,588.0
4545,ORD-2023-14545,2023-01-23,2023-01-24,First Class,CUST-226,United States,City_15,State_15,97697,Candy,East,PROD-008,Lollipops,Lot's O' Nuts,42.84,43,21.34,21.5
4546,ORD-2023-14546,2023-09-19,2023-09-22,Same Day,CUST-554,United States,City_3,State_10,28740,Chocolate,West,PROD-009,Caramel Squares,Secret Factory,1096.24,139,707.04,389.2
4547,ORD-2023-14547,2023-05-31,2023-06-09,Standard Class,CUST-105,United States,City_29,State_13,96437,Candy,South,PROD-005,Jelly Beans,Lot's O' Nuts,362.64,86,233.64,129.0
4548,ORD-2023-14548,2023-01-23,2023-02-01,Standard Class,CUST-371,United States,City_15,State_14,57179,Chocolate,South,PROD-009,Caramel Squares,Lot's O' Nuts,1476.24,229,835.04,641.2
4549,ORD-2023-14549,2023-11-02,2023-11-08,Second Class,CUST-578,United States,City_26,State_14,23732,Nuts,West,PROD-010,Pistachios,Secret Factory,4378.52,393,2610.02,1768.5
4550,ORD-2023-14550,2023-08-24,2023-08-28,Standard Class,CUST-138,United States,City_2,State_16,66678,Nuts,Central,PROD-001,Chocolate Almonds,Sugar Shack,1670.01,411,642.51,1027.5
4551,ORD-2023-14551,2023-02-26,2023-03-04,First Class,CUST-106,United States,City_1,State_15,72030,Nuts,South,PROD-001,Chocolate Almonds,Lot's O' Nuts,2437.45,373,1504.95,932.5
4552,ORD-2023-14552,2023-07-08,2023-07-11,First Class,CUST-205,United States,City_34,State_14,73333,Chocolate,West,PROD-009,Caramel Squares,Sugar Shack,1192.92,195,646.92,546.0
4553,ORD-2023-14553,2023-09-07,2023-09-12,Same Day,CUST-718,United States,City_47,State_6,33183,Candy,South,PROD-008,Lollipops,Lot's O' Nuts,97.49,77,58.99,38.5
4554,ORD-2023-14554,2023-05-13,2023-05-18,Standard Class,CUST-750,United States,City_38,State_5,24515,Chocolate,Central,PROD-009,Caramel Squares,Wicked Choccy's,488.16,115,166.16,322.0
4555,ORD-2023-14555,2023-07-06,2023-07-11,Second Class,CUST-327,United States,City_13,State_14,70799,Chocolate,South,PROD-006,Dark Chocolate Truffles,Wicked Choccy's,3653.78,328,2013.78,1640.0
4556,ORD-2023-14556,2023-12-18,2023-12-20,Second Class,CUST-707,United States,City_38,State_9,47561,Candy,East,PROD-005,Jelly Beans,Lot's O' Nuts,949.85,404,343.85,606.0
4557,ORD-2023-14557,2023-04-01,2023-04-09,Standard Class,CUST-450,United States,City_49,State_13,26915,Candy,East,PROD-008,Lollipops,Secret Factory,469.72,353,293.22,176.5
4558,ORD-2023-14558,2023-02-19,2023-02-23,Same Day,CUST-672,United States,City_35,State_2,29493,Nuts,West,PROD-001,Chocolate Almonds,The Other Factory,1483.79,390,508.79,975.0
4559,ORD-2023-14559,2023-07-26,2023-08-03,Standard Class,CUST-834,United States,City_4,State_13,41582,Chocolate,East,PROD-006,Dark Chocolate Truffles,Secret Factory,5651.71,457,3366.71,2285.0
4560,ORD-2023-14560,2023-06-22,2023-06-25,First Class,CUST-737,United States,City_7,State_11,26154,Candy,West,PROD-008,Lollipops,Lot's O' Nuts,330.5,326,167.5,163.0
4561,ORD-2023-14561,2023-08-12,2023-08-15,Standard Class,CUST-686,United States,City_26,State_12,81000,Nuts,South,PROD-007,Cashew Clusters,Secret Factory,3146.12,371,1662.12,1484.0
4562,ORD-2023-14562,2023-03-09,2023-03-18,Standard Class,CUST-982,United States,City_25,State_17,73986,Nuts,South,PROD-007,Cashew Clusters,Wicked Choccy's,3336.81,409,1700.81,1636.0
4563,ORD-2023-14563,2023-04-02,2023-04-05,Second Class,CUST-468,United States,City_3,State_18,12571,Chocolate,East,PROD-004,Peanut Butter Cups,Wicked Choccy's,1491.92,177,960.92,531.0
4564,ORD-2023-14564,2023-11-10,2023-11-18,Standard Class,CUST-574,United States,City_14,State_18,75276,Nuts,Central,PROD-007,Cashew Clusters,The Other Factory,2189.05,234,1253.05,936.0
4565,ORD-2023-14565,2023-03-02,2023-03-08,First Class,CUST-152,United States,City_41,State_1,67280,Candy,West,PROD-002,Gummy Bears,The Other Factory,752.66,396,277.46,475.2
4566,ORD-2023-14566,2023-05-04,2023-05-04,First Class,CUST-928,United States,City_37,State_8,13580,Nuts,Central,PROD-007,Cashew Clusters,Sugar Shack,4579.98,446,2795.98,1784.0
4567,ORD-2023-14567,2023-04-26,2023-05-03,Standard Class,CUST-956,United States,City_42,State_14,10171,Nuts,South,PROD-001,Chocolate Almonds,Sugar Shack,2507.26,369,1584.76,922.5
4568,ORD-2023-14568,2023-07-16,2023-07-21,Standard Class,CUST-969,United States,City_44,State_8,71644,Chocolate,South,PROD-009,Caramel Squares,The Other Factory,992.67,151,569.87,422.8
4569,ORD-2023-14569,2023-05-25,2023-06-02,First Class,CUST-152,United States,City_41,State_11,82672,Chocolate,East,PROD-006,Dark Chocolate Truffles,The Other Factory,3517.58,249,2272.58,1245.0
4570,ORD-2023-14570,2023-01-08,2023-01-11,Same Day,CUST-642,United States,City_37,State_1,30946,Chocolate,Central,PROD-004,Peanut Butter Cups,Lot's O' Nuts,495.69,74,273.69,222.0
4571,ORD-2023-14571,2023-02-28,2023-03-01,First Class,CUST-886,United States,City_4,State_11,92651,Candy,Central,PROD-008,Lollipops,Secret Factory,79.85,106,26.85,53.0
4572,ORD-2023-14572,2023-06-18,2023-06-20,Same Day,CUST-655,United States,City_33,State_1,81033,Nuts,Central,PROD-001,Chocolate Almonds,Lot's O' Nuts,900.43,162,495.43,405.0
4573,ORD-2023-14573,2023-01-13,2023-01-17,First Class,CUST-268,United States,City_33,State_11,10349,Candy,South,PROD-005,Jelly Beans,Wicked Choccy's,535.01,205,227.51,307.5
4574,ORD-2023-14574,2023-04-25,2023-04-26,First Class,CUST-810,United States,City_9,State_18,57281,Candy,Central,PROD-008,Lollipops,Wicked Choccy's,79.03,104,27.03,52.0
4575,ORD-2023-14575,2023-03-01,2023-03-05,Standard Class,CUST-358,United States,City_30,State_3,22041,Candy,Central,PROD-002,Gummy Bears,Sugar Shack,253.66,106,126.46,127.2
4576,ORD-2023-14576,2023-01-07,2023-01-09,First Class,CUST-313,United States,City_40,State_4,79546,Candy,South,PROD-008,Lollipops,The Other Factory,385.97,378,196.97,189.0
4577,ORD-2023-14577,2023-02-17,2023-02-17,First Class,CUST-230,United States,City_2,State_1,74567,Candy,East,PROD-005,Jelly Beans,Lot's O' Nuts,1247.58,430,602.58,645.0
4578,ORD-2023-14578,2023-02-04,2023-02-09,First Class,CUST-718,United States,City_14,State_7,30188,Candy,Central,PROD-005,Jelly Beans,Lot's O' Nuts,575.05,179,306.55,268.5
4579,ORD-2023-14579,2023-10-15,2023-10-17,Same Day,CUST-697,United States,City_17,State_15,39638,Candy,West,PROD-008,Lollipops,Secret Factory,428.83,302,277.83,151.0
4580,ORD-2023-14580,2023-10-18,2023-10-26,Standard Class,CUST-478,United States,City_12,State_7,89001,Chocolate,West,PROD-009,Caramel Squares,Secret Factory,2363.62,489,994.42,1369.2
4581,ORD-2023-14581,2023-07-31,2023-08-05,First Class,CUST-146,United States,City_29,State_3,29491,Nuts,East,PROD-001,Chocolate Almonds,Secret Factory,587.52,111,310.02,277.5
4582,ORD-2023-14582,2023-04-16,2023-04-16,Same Day,CUST-730,United States,City_6,State_5,94565,Candy,West,PROD-005,Jelly Beans,Lot's O' Nuts,1336.93,322,853.93,483.0
4583,ORD-2023-14583,2023-08-09,2023-08-17,Second Class,CUST-990,United States,City_13,State_14,48991,Chocolate,East,PROD-006,Dark Chocolate Truffles,The Other Factory,2474.46,209,1429.46,1045.0
4584,ORD-2023-14584,2023-02-13,2023-02-18,Second Class,CUST-856,United States,City_21,State_20,46693,Chocolate,Central,PROD-004,Peanut Butter Cups,Secret Factory,2033.81,346,995.81,1038.0
4585,ORD-2023-14585,2023-01-17,2023-01-22,First Class,CUST-427,United States,City_7,State_10,60000,Chocolate,East,PROD-006,Dark Chocolate Truffles,Secret Factory,4582.86,396,2602.86,1980.0
4586,ORD-2023-14586,2023-07-30,2023-08-04,Same Day,CUST-789,United States,City_49,State_2,26872,Chocolate,South,PROD-004,Peanut Butter Cups,Lot's O' Nuts,2260.62,409,1033.62,1227.0
4587,ORD-2023-14587,2023-04-18,2023-04-25,Second Class,CUST-808,United States,City_34,State_17,92752,Chocolate,Central,PROD-004,Peanut Butter Cups,Lot's O' Nuts,1085.04,133,686.04,399.0
4588,ORD-2023-14588,2023-03-16,2023-03-26,Standard Class,CUST-843,United States,City_46,State_5,74967,Chocolate,South,PROD-004,Peanut Butter Cups,Lot's O' Nuts,813.46,176,285.46,528.0
4589,ORD-2023-14589,2023-06-08,2023-06-15,Standard Class,CUST-659,United States,City_28,State_13,66195,Nuts,East,PROD-001,Chocolate Almonds,Sugar Shack,898.48,135,560.98,337.5
4590,ORD-2023-14590,2023-09-13,2023-09-18,Standard Class,CUST-143,United States,City_48,State_6,70831,Chocolate,South,PROD-009,Caramel Squares,Sugar Shack,1660.77,343,700.37,960.4
4591,ORD-2023-14591,2023-04-14,2023-04-14,Same Day,CUST-465,United States,City_14,State_16,35366,Chocolate,South,PROD-006,Dark Chocolate Truffles,Secret Factory,2491.99,221,1386.99,1105.0
4592,ORD-2023-14592,2023-04-08,2023-04-12,Second Class,CUST-677,United States,City_30,State_1,22237,Chocolate,West,PROD-009,Caramel Squares,Lot's O' Nuts,3598.36,462,2304.76,1293.6
4593,ORD-2023-14593,2023-08-26,2023-09-01,First Class,CUST-803,United States,City_30,State_12,23012,Nuts,West,PROD-010,Pistachios,The Other Factory,1878.86,265,686.36,1192.5
4594,ORD-2023-14594,2023-01-02,2023-01-07,Standard Class,CUST-740,United States,City_42,State_14,34657,Chocolate,West,PROD-009,Caramel Squares,Secret Factory,1886.17,298,1051.77,834.4
4595,ORD-2023-14595,2023-08-05,2023-08-12,Standard Class,CUST-496,United States,City_1,State_1,59597,Nuts,West,PROD-007,Cashew Clusters,Secret Factory,3365.17,288,2213.17,1152.0
4596,ORD-2023-14596,2023-09-07,2023-09-16,Second Class,CUST-844,United States,City_11,State_12,32525,Nuts,East,PROD-007,Cashew Clusters,The Other Factory,1953.61,311,709.61,1244.0
4597,ORD-2023-14597,2023-09-15,2023-09-17,First Class,CUST-659,United States,City_50,State_3,98816,Chocolate,South,PROD-009,Caramel Squares,Sugar Shack,2084.33,485,726.33,1358.0
4598,ORD-2023-14598,2023-11-20,2023-11-28,Second Class,CUST-725,United States,City_40,State_15,89233,Candy,West,PROD-008,Lollipops,The Other Factory,128.8,156,50.8,78.0
4599,ORD-2023-14599,2023-01-22,2023-01-28,Standard Class,CUST-317,United States,City_17,State_18,10574,Candy,West,PROD-008,Lollipops,Lot's O' Nuts,235.03,295,87.53,147.5
4600,ORD-2023-14600,2023-05-12,2023-05-17,First Class,CUST-566,United States,City_36,State_19,15836,Nuts,Central,PROD-010,Pistachios,The Other Factory,4907.83,475,2770.33,2137.5
4601,ORD-2023-14601,2023-05-11,2023-05-18,Second Class,CUST-425,United States,City_35,State_13,70013,Candy,West,PROD-005,Jelly Beans,The Other Factory,953.36,223,618.86,334.5
4602,ORD-2023-14602,2023-02-21,2023-03-01,Second Class,CUST-616,United States,City_45,State_1,65359,Candy,East,PROD-003,Sour Worms,Secret Factory,250.44,120,94.44,156.0
4603,ORD-2023-14603,2023-06-13,2023-06-21,Standard Class,CUST-691,United States,City_31,State_10,39172,Nuts,Central,PROD-007,Cashew Clusters,Secret Factory,4742.79,482,2814.79,1928.0
